     Total   Exclusive  Set shared  Filename
   8.00KiB     8.00KiB           -  /var/tmp/zypp.DWrr11/zypp-general-kriNMwt8/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.DWrr11/zypp-general-kriNMwt8
     0.00B       0.00B           -  /var/tmp/zypp.DWrr11/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.DWrr11/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.DWrr11/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.DWrr11/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.DWrr11/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.DWrr11
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/zypp-trusted-krKBuwoU/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/zypp-trusted-krKBuwoU/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.AyxQPL/zypp-trusted-krKBuwoU/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.AyxQPL/zypp-trusted-krKBuwoU/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.AyxQPL/zypp-trusted-krKBuwoU
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/zypp-general-krSOOcX2/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/zypp-general-krSOOcX2/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/zypp-general-krSOOcX2/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.AyxQPL/zypp-general-krSOOcX2/pubring.kbx
   8.00KiB     8.00KiB           -  /var/tmp/zypp.AyxQPL/zypp-general-krSOOcX2
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.AyxQPL/PublicKey
  72.00KiB    72.00KiB           -  /var/tmp/zypp.AyxQPL
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/zypp-trusted-kre6VLuM/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/zypp-trusted-kre6VLuM/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.8iGwEy/zypp-trusted-kre6VLuM/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.8iGwEy/zypp-trusted-kre6VLuM/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.8iGwEy/zypp-trusted-kre6VLuM
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/zypp-general-kreKr1k0/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/zypp-general-kreKr1k0/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.8iGwEy/zypp-general-kreKr1k0/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.8iGwEy/zypp-general-kreKr1k0/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.8iGwEy/zypp-general-kreKr1k0
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.8iGwEy/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.8iGwEy
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/zypp-trusted-krUHeQuc/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/zypp-trusted-krUHeQuc/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.QgJvvo/zypp-trusted-krUHeQuc/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.QgJvvo/zypp-trusted-krUHeQuc/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.QgJvvo/zypp-trusted-krUHeQuc
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/zypp-general-krog1au0/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/zypp-general-krog1au0/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.QgJvvo/zypp-general-krog1au0/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.QgJvvo/zypp-general-krog1au0/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.QgJvvo/zypp-general-krog1au0
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.QgJvvo/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.QgJvvo
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/zypp-trusted-krbnSYYf/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/zypp-trusted-krbnSYYf/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.tp9XQa/zypp-trusted-krbnSYYf/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.tp9XQa/zypp-trusted-krbnSYYf/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.tp9XQa/zypp-trusted-krbnSYYf
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/zypp-general-kraIQZ6k/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/zypp-general-kraIQZ6k/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.tp9XQa/zypp-general-kraIQZ6k/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.tp9XQa/zypp-general-kraIQZ6k/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.tp9XQa/zypp-general-kraIQZ6k
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.tp9XQa/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.tp9XQa
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/zypp-trusted-krxStyjv/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/zypp-trusted-krxStyjv/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.9xeXzN/zypp-trusted-krxStyjv/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.9xeXzN/zypp-trusted-krxStyjv/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.9xeXzN/zypp-trusted-krxStyjv
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/zypp-general-krl6192c/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/zypp-general-krl6192c/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.9xeXzN/zypp-general-krl6192c/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.9xeXzN/zypp-general-krl6192c/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.9xeXzN/zypp-general-krl6192c
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.9xeXzN/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.9xeXzN
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/zypp-trusted-krixYlKl/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/zypp-trusted-krixYlKl/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.IdzZQy/zypp-trusted-krixYlKl/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.IdzZQy/zypp-trusted-krixYlKl/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.IdzZQy/zypp-trusted-krixYlKl
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/zypp-general-kriNDID8/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/zypp-general-kriNDID8/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.IdzZQy/zypp-general-kriNDID8/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.IdzZQy/zypp-general-kriNDID8/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.IdzZQy/zypp-general-kriNDID8
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.IdzZQy/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.IdzZQy
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/zypp-trusted-kr0iy4O7/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/zypp-trusted-kr0iy4O7/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.2KZnsc/zypp-trusted-kr0iy4O7/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.2KZnsc/zypp-trusted-kr0iy4O7/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.2KZnsc/zypp-trusted-kr0iy4O7
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/zypp-general-krDokLb3/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/zypp-general-krDokLb3/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.2KZnsc/zypp-general-krDokLb3/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.2KZnsc/zypp-general-krDokLb3/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.2KZnsc/zypp-general-krDokLb3
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.2KZnsc/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.2KZnsc
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/zypp-trusted-krva6vGn/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/zypp-trusted-krva6vGn/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.t6ykSR/zypp-trusted-krva6vGn/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.t6ykSR/zypp-trusted-krva6vGn/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.t6ykSR/zypp-trusted-krva6vGn
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/zypp-general-krwERHuT/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/zypp-general-krwERHuT/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.t6ykSR/zypp-general-krwERHuT/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.t6ykSR/zypp-general-krwERHuT/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.t6ykSR/zypp-general-krwERHuT
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.t6ykSR/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.t6ykSR
     0.00B       0.00B           -  /var/tmp/rlminfo.5053
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/zypp-trusted-kri22fCU/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/zypp-trusted-kri22fCU/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.W6L8eN/zypp-trusted-kri22fCU/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.W6L8eN/zypp-trusted-kri22fCU/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.W6L8eN/zypp-trusted-kri22fCU
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/zypp-general-krXjBnZ1/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/zypp-general-krXjBnZ1/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.W6L8eN/zypp-general-krXjBnZ1/pubring.kbx~
   4.00KiB     4.00KiB           -  /var/tmp/zypp.W6L8eN/zypp-general-krXjBnZ1/pubring.kbx
   8.00KiB     8.00KiB           -  /var/tmp/zypp.W6L8eN/zypp-general-krXjBnZ1
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.W6L8eN/PublicKey
  72.00KiB    72.00KiB           -  /var/tmp/zypp.W6L8eN
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/zypp-trusted-krgb69x9/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/zypp-trusted-krgb69x9/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.RhyKD3/zypp-trusted-krgb69x9/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.RhyKD3/zypp-trusted-krgb69x9/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.RhyKD3/zypp-trusted-krgb69x9
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/zypp-general-krcq6zsf/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/zypp-general-krcq6zsf/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.RhyKD3/zypp-general-krcq6zsf/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.RhyKD3/zypp-general-krcq6zsf/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.RhyKD3/zypp-general-krcq6zsf
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.RhyKD3/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.RhyKD3
     0.00B       0.00B           -  /var/tmp/zypp.tZu5Xk/zypp-trusted-krUXtEB2/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.tZu5Xk/zypp-trusted-krUXtEB2/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.tZu5Xk/zypp-trusted-krUXtEB2/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.tZu5Xk/zypp-trusted-krUXtEB2/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.tZu5Xk/zypp-trusted-krUXtEB2
     0.00B       0.00B           -  /var/tmp/zypp.tZu5Xk/zypp-general-krEK6dfK/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.tZu5Xk/zypp-general-krEK6dfK/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.tZu5Xk/zypp-general-krEK6dfK/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.tZu5Xk/zypp-general-krEK6dfK/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.tZu5Xk/zypp-general-krEK6dfK
     0.00B       0.00B           -  /var/tmp/zypp.tZu5Xk/PublicKey/pubring.kbx~
   4.00KiB     4.00KiB           -  /var/tmp/zypp.tZu5Xk/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.tZu5Xk/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.tZu5Xk/PublicKey/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.tZu5Xk/PublicKey
  80.00KiB    80.00KiB           -  /var/tmp/zypp.tZu5Xk
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/zypp-trusted-kr5qE5ky/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/zypp-trusted-kr5qE5ky/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.Nrda2h/zypp-trusted-kr5qE5ky/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.Nrda2h/zypp-trusted-kr5qE5ky/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.Nrda2h/zypp-trusted-kr5qE5ky
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/zypp-general-krGII1DO/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/zypp-general-krGII1DO/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.Nrda2h/zypp-general-krGII1DO/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.Nrda2h/zypp-general-krGII1DO/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.Nrda2h/zypp-general-krGII1DO
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.Nrda2h/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.Nrda2h
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/zypp-trusted-krwA4z2t/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/zypp-trusted-krwA4z2t/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.uwmoPQ/zypp-trusted-krwA4z2t/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.uwmoPQ/zypp-trusted-krwA4z2t/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.uwmoPQ/zypp-trusted-krwA4z2t
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/zypp-general-krHpaMf7/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/zypp-general-krHpaMf7/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.uwmoPQ/zypp-general-krHpaMf7/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.uwmoPQ/zypp-general-krHpaMf7/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.uwmoPQ/zypp-general-krHpaMf7
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.uwmoPQ/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.uwmoPQ
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/zypp-trusted-krFYSZve/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/zypp-trusted-krFYSZve/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.ZYniZf/zypp-trusted-krFYSZve/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.ZYniZf/zypp-trusted-krFYSZve/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.ZYniZf/zypp-trusted-krFYSZve
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/zypp-general-krNjGH2c/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/zypp-general-krNjGH2c/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.ZYniZf/zypp-general-krNjGH2c/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.ZYniZf/zypp-general-krNjGH2c/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.ZYniZf/zypp-general-krNjGH2c
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.ZYniZf/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.ZYniZf
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/zypp-trusted-krm9NpgS/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/zypp-trusted-krm9NpgS/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.B34Jfa/zypp-trusted-krm9NpgS/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.B34Jfa/zypp-trusted-krm9NpgS/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.B34Jfa/zypp-trusted-krm9NpgS
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/zypp-general-krNqT5gA/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/zypp-general-krNqT5gA/private-keys-v1.d
   4.00KiB     4.00KiB           -  /var/tmp/zypp.B34Jfa/zypp-general-krNqT5gA/pubring.kbx~
   8.00KiB     8.00KiB           -  /var/tmp/zypp.B34Jfa/zypp-general-krNqT5gA/pubring.kbx
  12.00KiB    12.00KiB           -  /var/tmp/zypp.B34Jfa/zypp-general-krNqT5gA
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/PublicKey/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/PublicKey/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/PublicKey/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/PublicKey/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.B34Jfa/PublicKey
  76.00KiB    76.00KiB           -  /var/tmp/zypp.B34Jfa
     0.00B       0.00B           -  /var/tmp/zypp.ClwAQe/zypp-trusted-krhji7gG/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.ClwAQe/zypp-trusted-krhji7gG/private-keys-v1.d
  32.00KiB    32.00KiB           -  /var/tmp/zypp.ClwAQe/zypp-trusted-krhji7gG/pubring.kbx~
  32.00KiB    32.00KiB           -  /var/tmp/zypp.ClwAQe/zypp-trusted-krhji7gG/pubring.kbx
  64.00KiB    64.00KiB           -  /var/tmp/zypp.ClwAQe/zypp-trusted-krhji7gG
     0.00B       0.00B           -  /var/tmp/zypp.ClwAQe/zypp-general-krexBEH7/pubring.kbx~
     0.00B       0.00B           -  /var/tmp/zypp.ClwAQe/zypp-general-krexBEH7/pubring.kbx
     0.00B       0.00B           -  /var/tmp/zypp.ClwAQe/zypp-general-krexBEH7/trustdb.gpg
     0.00B       0.00B           -  /var/tmp/zypp.ClwAQe/zypp-general-krexBEH7/private-keys-v1.d
     0.00B       0.00B           -  /var/tmp/zypp.ClwAQe/zypp-general-krexBEH7
